channel,store_code,ean,day,quantity
Retail,S006,ST0014_XL,2026-03-12,8
Retail,S006,ST0022_M,2026-03-12,17
Retail,S006,ST0037_XL,2026-03-12,2
Retail,S006,ST0021_M,2026-03-12,27
Retail,S006,ST0012_S,2026-03-12,3
Retail,S006,ST0005_L,2026-03-12,0
Retail,S006,ST0039_L,2026-03-12,26
Retail,S006,ST0002_M,2026-03-12,36
Retail,S006,ST0031_L,2026-03-12,29
Retail,S006,ST0037_M,2026-03-12,4
Retail,S006,ST0002_XL,2026-03-12,16
Retail,S006,ST0046_XL,2026-03-12,37
Retail,S006,ST0007_L,2026-03-12,11
Retail,S006,ST0016_L,2026-03-12,10
Retail,S006,ST0016_S,2026-03-12,25
Retail,S006,ST0005_M,2026-03-12,27
Retail,S006,ST0007_S,2026-03-12,34
Retail,S006,ST0031_XL,2026-03-12,40
Retail,S006,ST0040_L,2026-03-12,32
Retail,S006,ST0009_S,2026-03-12,20
Retail,S007,ST0030_L,2026-03-12,4
Retail,S007,ST0001_M,2026-03-12,11
Retail,S007,ST0028_L,2026-03-12,0
Retail,S007,ST0039_M,2026-03-12,49
Retail,S007,ST0017_M,2026-03-12,10
Retail,S007,ST0026_M,2026-03-12,23
Retail,S007,ST0003_L,2026-03-12,27
Retail,S007,ST0033_S,2026-03-12,30
Retail,S007,ST0007_XL,2026-03-12,31
Retail,S007,ST0048_L,2026-03-12,27
Retail,S007,ST0040_XL,2026-03-12,11
Retail,S007,ST0014_L,2026-03-12,37
Retail,S007,ST0021_S,2026-03-12,7
Retail,S007,ST0042_S,2026-03-12,48
Retail,S007,ST0018_M,2026-03-12,7
Retail,S007,ST0020_L,2026-03-12,34
Retail,S007,ST0044_M,2026-03-12,24
Retail,S007,ST0024_L,2026-03-12,16
Retail,S007,ST0004_S,2026-03-12,21
Retail,S007,ST0003_M,2026-03-12,49
Retail,S008,ST0008_L,2026-03-12,2
Retail,S008,ST0027_XL,2026-03-12,32
Retail,S008,ST0033_XL,2026-03-12,33
Retail,S008,ST0022_XL,2026-03-12,11
Retail,S008,ST0009_XL,2026-03-12,9
Retail,S008,ST0050_L,2026-03-12,26
Retail,S008,ST0028_XL,2026-03-12,0
Retail,S008,ST0046_S,2026-03-12,19
Retail,S008,ST0008_S,2026-03-12,46
Retail,S008,ST0029_XL,2026-03-12,4
Retail,S008,ST0015_L,2026-03-12,43
Retail,S008,ST0009_S,2026-03-12,47
Retail,S008,ST0006_S,2026-03-12,19
Retail,S008,ST0043_L,2026-03-12,7
Retail,S008,ST0006_XL,2026-03-12,0
Retail,S008,ST0036_L,2026-03-12,37
Retail,S008,ST0013_M,2026-03-12,3
Retail,S008,ST0011_S,2026-03-12,8
Retail,S008,ST0003_M,2026-03-12,46
Retail,S008,ST0004_XL,2026-03-12,17
Retail,S009,ST0046_M,2026-03-12,35
Retail,S009,ST0016_S,2026-03-12,1
Retail,S009,ST0015_M,2026-03-12,39
Retail,S009,ST0020_L,2026-03-12,21
Retail,S009,ST0019_XL,2026-03-12,21
Retail,S009,ST0048_XL,2026-03-12,7
Retail,S009,ST0001_L,2026-03-12,36
Retail,S009,ST0044_M,2026-03-12,8
Retail,S009,ST0002_L,2026-03-12,28
Retail,S009,ST0024_XL,2026-03-12,9
Retail,S009,ST0009_M,2026-03-12,40
Retail,S009,ST0041_L,2026-03-12,46
Retail,S009,ST0014_L,2026-03-12,38
Retail,S009,ST0017_L,2026-03-12,35
Retail,S009,ST0024_L,2026-03-12,40
Retail,S009,ST0043_M,2026-03-12,20
Retail,S009,ST0013_M,2026-03-12,3
Retail,S009,ST0019_S,2026-03-12,9
Retail,S009,ST0016_M,2026-03-12,17
Retail,S009,ST0047_S,2026-03-12,1
Retail,S010,ST0024_M,2026-03-12,46
Retail,S010,ST0019_S,2026-03-12,13
Retail,S010,ST0016_S,2026-03-12,30
Retail,S010,ST0014_XL,2026-03-12,7
Retail,S010,ST0050_XL,2026-03-12,4
Retail,S010,ST0013_S,2026-03-12,31
Retail,S010,ST0042_M,2026-03-12,25
Retail,S010,ST0002_S,2026-03-12,32
Retail,S010,ST0036_L,2026-03-12,0
Retail,S010,ST0050_L,2026-03-12,14
Retail,S010,ST0040_L,2026-03-12,34
Retail,S010,ST0034_L,2026-03-12,7
Retail,S010,ST0047_S,2026-03-12,43
Retail,S010,ST0006_XL,2026-03-12,39
Retail,S010,ST0033_XL,2026-03-12,46
Retail,S010,ST0010_L,2026-03-12,10
Retail,S010,ST0041_M,2026-03-12,44
Retail,S010,ST0036_S,2026-03-12,6
Retail,S010,ST0026_S,2026-03-12,30
Retail,S010,ST0022_L,2026-03-12,47
Retail,S001,ST0044_XL,2026-03-13,13
Retail,S001,ST0006_S,2026-03-13,17
Retail,S001,ST0042_XL,2026-03-13,14
Retail,S001,ST0014_XL,2026-03-13,32
Retail,S001,ST0017_S,2026-03-13,31
Retail,S001,ST0029_XL,2026-03-13,37
Retail,S001,ST0046_M,2026-03-13,49
Retail,S001,ST0015_M,2026-03-13,13
Retail,S001,ST0026_XL,2026-03-13,34
Retail,S001,ST0034_XL,2026-03-13,45
Retail,S001,ST0050_S,2026-03-13,33
Retail,S001,ST0017_XL,2026-03-13,46
Retail,S001,ST0037_S,2026-03-13,11
Retail,S001,ST0033_S,2026-03-13,13
Retail,S001,ST0031_XL,2026-03-13,23
Retail,S001,ST0011_M,2026-03-13,0
Retail,S001,ST0002_XL,2026-03-13,35
Retail,S001,ST0048_S,2026-03-13,10
Retail,S001,ST0011_S,2026-03-13,12
Retail,S001,ST0031_L,2026-03-13,18
Retail,S002,ST0026_XL,2026-03-13,25
Retail,S002,ST0039_M,2026-03-13,9
Retail,S002,ST0038_L,2026-03-13,2
Retail,S002,ST0020_L,2026-03-13,21
Retail,S002,ST0019_M,2026-03-13,33
Retail,S002,ST0046_XL,2026-03-13,25
Retail,S002,ST0025_S,2026-03-13,43
Retail,S002,ST0045_XL,2026-03-13,16
Retail,S002,ST0006_XL,2026-03-13,42
Retail,S002,ST0016_M,2026-03-13,48
Retail,S002,ST0004_S,2026-03-13,42
Retail,S002,ST0002_XL,2026-03-13,24
Retail,S002,ST0010_XL,2026-03-13,48
Retail,S002,ST0035_XL,2026-03-13,27
Retail,S002,ST0030_S,2026-03-13,38
Retail,S002,ST0037_L,2026-03-13,35
Retail,S002,ST0032_M,2026-03-13,15
Retail,S002,ST0039_S,2026-03-13,12
Retail,S002,ST0014_M,2026-03-13,12
Retail,S002,ST0006_L,2026-03-13,40
Retail,S003,ST0025_L,2026-03-13,20
Retail,S003,ST0021_S,2026-03-13,35
Retail,S003,ST0039_S,2026-03-13,1
Retail,S003,ST0023_M,2026-03-13,17
Retail,S003,ST0024_M,2026-03-13,49
Retail,S003,ST0043_M,2026-03-13,19
Retail,S003,ST0008_XL,2026-03-13,22
Retail,S003,ST0027_M,2026-03-13,38
Retail,S003,ST0029_M,2026-03-13,46
Retail,S003,ST0004_L,2026-03-13,32
Retail,S003,ST0018_S,2026-03-13,4
Retail,S003,ST0050_M,2026-03-13,7
Retail,S003,ST0006_M,2026-03-13,18
Retail,S003,ST0001_XL,2026-03-13,41
Retail,S003,ST0036_XL,2026-03-13,29
Retail,S003,ST0016_M,2026-03-13,0
Retail,S003,ST0022_XL,2026-03-13,42
Retail,S003,ST0049_XL,2026-03-13,9
Retail,S003,ST0013_M,2026-03-13,35
Retail,S003,ST0023_S,2026-03-13,12
Retail,S004,ST0002_S,2026-03-13,31
Retail,S004,ST0039_L,2026-03-13,40
Retail,S004,ST0040_M,2026-03-13,27
Retail,S004,ST0002_L,2026-03-13,38
Retail,S004,ST0034_S,2026-03-13,34
Retail,S004,ST0022_XL,2026-03-13,26
Retail,S004,ST0028_XL,2026-03-13,48
Retail,S004,ST0043_M,2026-03-13,35
Retail,S004,ST0041_XL,2026-03-13,5
Retail,S004,ST0015_M,2026-03-13,10
Retail,S004,ST0042_S,2026-03-13,38
Retail,S004,ST0038_S,2026-03-13,35
Retail,S004,ST0034_M,2026-03-13,27
Retail,S004,ST0042_L,2026-03-13,27
Retail,S004,ST0035_M,2026-03-13,32
Retail,S004,ST0003_M,2026-03-13,9
Retail,S004,ST0016_XL,2026-03-13,24
Retail,S004,ST0037_L,2026-03-13,30
Retail,S004,ST0049_XL,2026-03-13,25
Retail,S004,ST0006_XL,2026-03-13,6
Retail,S005,ST0036_M,2026-03-13,41
Retail,S005,ST0007_M,2026-03-13,1
Retail,S005,ST0049_L,2026-03-13,1
Retail,S005,ST0019_L,2026-03-13,18
Retail,S005,ST0043_XL,2026-03-13,23
Retail,S005,ST0039_M,2026-03-13,15
Retail,S005,ST0045_M,2026-03-13,24
Retail,S005,ST0006_M,2026-03-13,39
Retail,S005,ST0026_M,2026-03-13,6
Retail,S005,ST0039_S,2026-03-13,17
Retail,S005,ST0016_M,2026-03-13,31
Retail,S005,ST0025_L,2026-03-13,20
Retail,S005,ST0026_L,2026-03-13,32
Retail,S005,ST0029_L,2026-03-13,5
Retail,S005,ST0008_L,2026-03-13,30
Retail,S005,ST0023_XL,2026-03-13,43
Retail,S005,ST0002_S,2026-03-13,8
Retail,S005,ST0012_L,2026-03-13,0
Retail,S005,ST0024_L,2026-03-13,18
Retail,S005,ST0022_M,2026-03-13,19
Retail,S006,ST0035_XL,2026-03-13,16
Retail,S006,ST0041_S,2026-03-13,13
Retail,S006,ST0050_L,2026-03-13,41
Retail,S006,ST0007_XL,2026-03-13,14
Retail,S006,ST0024_XL,2026-03-13,17
Retail,S006,ST0039_XL,2026-03-13,17
Retail,S006,ST0020_M,2026-03-13,0
Retail,S006,ST0027_M,2026-03-13,22
Retail,S006,ST0045_XL,2026-03-13,31
Retail,S006,ST0004_M,2026-03-13,43
Retail,S006,ST0004_S,2026-03-13,6
Retail,S006,ST0034_M,2026-03-13,20
Retail,S006,ST0019_XL,2026-03-13,8
Retail,S006,ST0015_S,2026-03-13,45
Retail,S006,ST0046_XL,2026-03-13,46
Retail,S006,ST0034_L,2026-03-13,25
Retail,S006,ST0031_M,2026-03-13,8
Retail,S006,ST0046_M,2026-03-13,17
Retail,S006,ST0018_L,2026-03-13,44
Retail,S006,ST0029_L,2026-03-13,10
Retail,S007,ST0021_M,2026-03-13,13
Retail,S007,ST0020_L,2026-03-13,33
Retail,S007,ST0025_S,2026-03-13,24
Retail,S007,ST0014_S,2026-03-13,49
Retail,S007,ST0042_XL,2026-03-13,27
Retail,S007,ST0045_L,2026-03-13,28
Retail,S007,ST0008_L,2026-03-13,32
Retail,S007,ST0042_M,2026-03-13,4
Retail,S007,ST0014_M,2026-03-13,41
Retail,S007,ST0024_XL,2026-03-13,36
Retail,S007,ST0010_S,2026-03-13,29
Retail,S007,ST0023_XL,2026-03-13,4
Retail,S007,ST0026_M,2026-03-13,5
Retail,S007,ST0026_S,2026-03-13,49
Retail,S007,ST0009_S,2026-03-13,44
Retail,S007,ST0039_XL,2026-03-13,17
Retail,S007,ST0023_S,2026-03-13,46
Retail,S007,ST0038_L,2026-03-13,18
Retail,S007,ST0040_XL,2026-03-13,9
Retail,S007,ST0041_L,2026-03-13,0
Retail,S008,ST0050_L,2026-03-13,23
Retail,S008,ST0019_L,2026-03-13,26
Retail,S008,ST0020_XL,2026-03-13,28
Retail,S008,ST0003_L,2026-03-13,17
Retail,S008,ST0031_XL,2026-03-13,29
Retail,S008,ST0018_XL,2026-03-13,40
Retail,S008,ST0008_L,2026-03-13,19
Retail,S008,ST0037_S,2026-03-13,25
Retail,S008,ST0043_L,2026-03-13,16
Retail,S008,ST0032_XL,2026-03-13,45
Retail,S008,ST0017_XL,2026-03-13,31
Retail,S008,ST0040_M,2026-03-13,35
Retail,S008,ST0022_S,2026-03-13,16
Retail,S008,ST0025_XL,2026-03-13,35
Retail,S008,ST0012_L,2026-03-13,5
Retail,S008,ST0009_XL,2026-03-13,8
Retail,S008,ST0050_M,2026-03-13,39
Retail,S008,ST0006_S,2026-03-13,48
Retail,S008,ST0030_L,2026-03-13,33
Retail,S008,ST0042_L,2026-03-13,29
Retail,S009,ST0043_S,2026-03-13,12
Retail,S009,ST0047_M,2026-03-13,28
Retail,S009,ST0041_XL,2026-03-13,41
Retail,S009,ST0029_XL,2026-03-13,21
Retail,S009,ST0002_M,2026-03-13,8
Retail,S009,ST0049_L,2026-03-13,28
Retail,S009,ST0032_XL,2026-03-13,31
Retail,S009,ST0035_M,2026-03-13,13
Retail,S009,ST0016_M,2026-03-13,30
Retail,S009,ST0018_M,2026-03-13,33
Retail,S009,ST0035_L,2026-03-13,49
Retail,S009,ST0034_S,2026-03-13,3
Retail,S009,ST0017_XL,2026-03-13,3
Retail,S009,ST0034_L,2026-03-13,21
Retail,S009,ST0016_XL,2026-03-13,17
Retail,S009,ST0027_S,2026-03-13,35
Retail,S009,ST0032_S,2026-03-13,12
Retail,S009,ST0001_M,2026-03-13,24
Retail,S009,ST0007_S,2026-03-13,19
Retail,S009,ST0036_S,2026-03-13,8
Retail,S010,ST0004_M,2026-03-13,36
Retail,S010,ST0049_L,2026-03-13,31
Retail,S010,ST0020_XL,2026-03-13,36
Retail,S010,ST0006_M,2026-03-13,5
Retail,S010,ST0009_XL,2026-03-13,25
Retail,S010,ST0024_M,2026-03-13,6
Retail,S010,ST0007_L,2026-03-13,5
Retail,S010,ST0036_L,2026-03-13,10
Retail,S010,ST0019_M,2026-03-13,3
Retail,S010,ST0013_M,2026-03-13,32
Retail,S010,ST0015_S,2026-03-13,28
Retail,S010,ST0026_XL,2026-03-13,14
Retail,S010,ST0005_XL,2026-03-13,20
Retail,S010,ST0022_S,2026-03-13,45
Retail,S010,ST0022_M,2026-03-13,24
Retail,S010,ST0046_XL,2026-03-13,29
Retail,S010,ST0018_XL,2026-03-13,0
Retail,S010,ST0021_XL,2026-03-13,48
Retail,S010,ST0032_XL,2026-03-13,31
Retail,S010,ST0034_M,2026-03-13,35
Retail,S001,ST0018_L,2026-03-14,47
Retail,S001,ST0034_XL,2026-03-14,30
Retail,S001,ST0027_XL,2026-03-14,15
Retail,S001,ST0001_S,2026-03-14,49
Retail,S001,ST0036_XL,2026-03-14,12
Retail,S001,ST0025_L,2026-03-14,4
Retail,S001,ST0028_XL,2026-03-14,45
Retail,S001,ST0009_XL,2026-03-14,0
Retail,S001,ST0011_L,2026-03-14,9
Retail,S001,ST0022_S,2026-03-14,13
Retail,S001,ST0040_XL,2026-03-14,5
Retail,S001,ST0019_XL,2026-03-14,41
Retail,S001,ST0042_XL,2026-03-14,1
Retail,S001,ST0046_XL,2026-03-14,16
Retail,S001,ST0025_M,2026-03-14,28
Retail,S001,ST0025_S,2026-03-14,10
Retail,S001,ST0050_XL,2026-03-14,14
Retail,S001,ST0044_S,2026-03-14,8
Retail,S001,ST0019_S,2026-03-14,33
Retail,S001,ST0030_M,2026-03-14,49
Retail,S002,ST0008_S,2026-03-14,49
Retail,S002,ST0042_S,2026-03-14,29
Retail,S002,ST0010_L,2026-03-14,20
Retail,S002,ST0025_M,2026-03-14,32
Retail,S002,ST0006_S,2026-03-14,45
Retail,S002,ST0001_XL,2026-03-14,32
Retail,S002,ST0013_M,2026-03-14,27
Retail,S002,ST0050_S,2026-03-14,20
Retail,S002,ST0004_L,2026-03-14,31
Retail,S002,ST0037_L,2026-03-14,24
Retail,S002,ST0049_S,2026-03-14,22
Retail,S002,ST0046_XL,2026-03-14,33
Retail,S002,ST0011_S,2026-03-14,6
Retail,S002,ST0031_XL,2026-03-14,31
Retail,S002,ST0026_XL,2026-03-14,4
Retail,S002,ST0039_L,2026-03-14,12
Retail,S002,ST0008_XL,2026-03-14,47
Retail,S002,ST0040_M,2026-03-14,18
Retail,S002,ST0036_XL,2026-03-14,37
Retail,S002,ST0034_M,2026-03-14,16
Retail,S003,ST0012_XL,2026-03-14,43
Retail,S003,ST0032_L,2026-03-14,18
Retail,S003,ST0014_M,2026-03-14,38
Retail,S003,ST0029_S,2026-03-14,44
Retail,S003,ST0039_S,2026-03-14,2
Retail,S003,ST0032_XL,2026-03-14,44
Retail,S003,ST0042_S,2026-03-14,28
Retail,S003,ST0011_S,2026-03-14,43
Retail,S003,ST0037_L,2026-03-14,33
Retail,S003,ST0049_S,2026-03-14,15
Retail,S003,ST0024_M,2026-03-14,39
Retail,S003,ST0004_S,2026-03-14,35
Retail,S003,ST0011_M,2026-03-14,21
Retail,S003,ST0033_S,2026-03-14,24
Retail,S003,ST0043_L,2026-03-14,33
Retail,S003,ST0042_L,2026-03-14,26
Retail,S003,ST0024_S,2026-03-14,28
Retail,S003,ST0002_L,2026-03-14,12
Retail,S003,ST0044_M,2026-03-14,35
Retail,S003,ST0039_M,2026-03-14,45
Retail,S004,ST0009_S,2026-03-14,27
Retail,S004,ST0007_M,2026-03-14,15
Retail,S004,ST0044_L,2026-03-14,19
Retail,S004,ST0004_XL,2026-03-14,31
Retail,S004,ST0010_S,2026-03-14,0
Retail,S004,ST0039_L,2026-03-14,0
Retail,S004,ST0025_M,2026-03-14,32
Retail,S004,ST0024_XL,2026-03-14,1
Retail,S004,ST0017_XL,2026-03-14,48
Retail,S004,ST0022_L,2026-03-14,17
Retail,S004,ST0013_XL,2026-03-14,27
Retail,S004,ST0014_XL,2026-03-14,13
Retail,S004,ST0002_S,2026-03-14,1
Retail,S004,ST0045_M,2026-03-14,1
Retail,S004,ST0001_L,2026-03-14,41
Retail,S004,ST0028_XL,2026-03-14,18
Retail,S004,ST0008_XL,2026-03-14,27
Retail,S004,ST0033_L,2026-03-14,11
Retail,S004,ST0046_XL,2026-03-14,38
Retail,S004,ST0013_M,2026-03-14,16
Retail,S005,ST0005_S,2026-03-14,30
Retail,S005,ST0002_XL,2026-03-14,34
Retail,S005,ST0028_L,2026-03-14,27
Retail,S005,ST0039_XL,2026-03-14,1
Retail,S005,ST0050_XL,2026-03-14,6
Retail,S005,ST0048_XL,2026-03-14,48
Retail,S005,ST0037_S,2026-03-14,9
Retail,S005,ST0034_M,2026-03-14,12
Retail,S005,ST0012_L,2026-03-14,47
Retail,S005,ST0045_XL,2026-03-14,28
Retail,S005,ST0006_XL,2026-03-14,15
Retail,S005,ST0017_M,2026-03-14,20
Retail,S005,ST0049_L,2026-03-14,10
Retail,S005,ST0021_XL,2026-03-14,11
Retail,S005,ST0028_XL,2026-03-14,19
Retail,S005,ST0007_S,2026-03-14,38
Retail,S005,ST0005_M,2026-03-14,28
Retail,S005,ST0018_L,2026-03-14,45
Retail,S005,ST0032_S,2026-03-14,1
Retail,S005,ST0014_L,2026-03-14,35
Retail,S006,ST0050_XL,2026-03-14,30
Retail,S006,ST0047_S,2026-03-14,11
Retail,S006,ST0013_S,2026-03-14,48
Retail,S006,ST0006_M,2026-03-14,45
Retail,S006,ST0035_M,2026-03-14,36
Retail,S006,ST0007_XL,2026-03-14,32
Retail,S006,ST0001_XL,2026-03-14,9
Retail,S006,ST0021_S,2026-03-14,39
Retail,S006,ST0029_M,2026-03-14,49
Retail,S006,ST0023_L,2026-03-14,3
Retail,S006,ST0030_XL,2026-03-14,3
Retail,S006,ST0029_S,2026-03-14,30
Retail,S006,ST0012_XL,2026-03-14,8
Retail,S006,ST0006_S,2026-03-14,4
Retail,S006,ST0016_S,2026-03-14,23
Retail,S006,ST0001_S,2026-03-14,42
Retail,S006,ST0015_L,2026-03-14,35
Retail,S006,ST0041_XL,2026-03-14,4
Retail,S006,ST0017_XL,2026-03-14,37
Retail,S006,ST0011_L,2026-03-14,11
Retail,S007,ST0047_S,2026-03-14,41
Retail,S007,ST0006_L,2026-03-14,3
Retail,S007,ST0012_M,2026-03-14,4
Retail,S007,ST0031_M,2026-03-14,49
Retail,S007,ST0018_XL,2026-03-14,2
Retail,S007,ST0025_S,2026-03-14,17
Retail,S007,ST0002_S,2026-03-14,35
Retail,S007,ST0016_S,2026-03-14,4
Retail,S007,ST0020_L,2026-03-14,20
Retail,S007,ST0017_XL,2026-03-14,22
Retail,S007,ST0024_L,2026-03-14,34
Retail,S007,ST0017_S,2026-03-14,42
Retail,S007,ST0016_M,2026-03-14,34
Retail,S007,ST0004_XL,2026-03-14,18
Retail,S007,ST0023_S,2026-03-14,29
Retail,S007,ST0025_XL,2026-03-14,5
Retail,S007,ST0031_XL,2026-03-14,30
Retail,S007,ST0019_S,2026-03-14,43
Retail,S007,ST0034_XL,2026-03-14,13
Retail,S007,ST0029_L,2026-03-14,28
Retail,S008,ST0037_M,2026-03-14,30
Retail,S008,ST0022_S,2026-03-14,21
Retail,S008,ST0039_S,2026-03-14,46
Retail,S008,ST0024_S,2026-03-14,36
Retail,S008,ST0035_L,2026-03-14,41
Retail,S008,ST0020_M,2026-03-14,2
Retail,S008,ST0019_L,2026-03-14,3
Retail,S008,ST0001_M,2026-03-14,44
Retail,S008,ST0023_XL,2026-03-14,36
Retail,S008,ST0033_S,2026-03-14,9
Retail,S008,ST0009_XL,2026-03-14,1
Retail,S008,ST0029_M,2026-03-14,8
Retail,S008,ST0043_XL,2026-03-14,30
Retail,S008,ST0006_M,2026-03-14,13
Retail,S008,ST0009_L,2026-03-14,7
Retail,S008,ST0044_XL,2026-03-14,36
Retail,S008,ST0026_XL,2026-03-14,8
Retail,S008,ST0008_M,2026-03-14,40
Retail,S008,ST0042_L,2026-03-14,15
Retail,S008,ST0005_XL,2026-03-14,24
Retail,S009,ST0033_M,2026-03-14,41
Retail,S009,ST0018_M,2026-03-14,33
Retail,S009,ST0030_XL,2026-03-14,18
Retail,S009,ST0017_M,2026-03-14,10
Retail,S009,ST0038_L,2026-03-14,29
Retail,S009,ST0003_S,2026-03-14,10
Retail,S009,ST0042_L,2026-03-14,18
Retail,S009,ST0006_S,2026-03-14,16
Retail,S009,ST0038_M,2026-03-14,43
Retail,S009,ST0037_XL,2026-03-14,38
Retail,S009,ST0006_M,2026-03-14,19
Retail,S009,ST0016_L,2026-03-14,16
Retail,S009,ST0028_XL,2026-03-14,7
Retail,S009,ST0022_S,2026-03-14,40
Retail,S009,ST0030_L,2026-03-14,30
Retail,S009,ST0047_S,2026-03-14,8
Retail,S009,ST0010_M,2026-03-14,43
Retail,S009,ST0032_M,2026-03-14,0
Retail,S009,ST0040_M,2026-03-14,35
Retail,S009,ST0004_M,2026-03-14,49
Retail,S010,ST0005_M,2026-03-14,28
Retail,S010,ST0034_L,2026-03-14,14
Retail,S010,ST0032_L,2026-03-14,2
Retail,S010,ST0035_S,2026-03-14,32
Retail,S010,ST0021_XL,2026-03-14,47
Retail,S010,ST0017_S,2026-03-14,38
Retail,S010,ST0023_S,2026-03-14,23
Retail,S010,ST0020_XL,2026-03-14,39
Retail,S010,ST0023_M,2026-03-14,26
Retail,S010,ST0040_L,2026-03-14,38
Retail,S010,ST0038_L,2026-03-14,3
Retail,S010,ST0003_XL,2026-03-14,36
Retail,S010,ST0021_S,2026-03-14,6
Retail,S010,ST0006_M,2026-03-14,8
Retail,S010,ST0019_L,2026-03-14,26
Retail,S010,ST0044_S,2026-03-14,20
Retail,S010,ST0029_L,2026-03-14,41
Retail,S010,ST0018_L,2026-03-14,12
Retail,S010,ST0047_S,2026-03-14,31
Retail,S010,ST0019_S,2026-03-14,4
Retail,S001,ST0003_M,2026-03-15,27
Retail,S001,ST0016_L,2026-03-15,41
Retail,S001,ST0008_XL,2026-03-15,8
Retail,S001,ST0013_S,2026-03-15,7
Retail,S001,ST0006_M,2026-03-15,38
Retail,S001,ST0050_L,2026-03-15,16
Retail,S001,ST0039_XL,2026-03-15,13
Retail,S001,ST0032_L,2026-03-15,0
Retail,S001,ST0035_M,2026-03-15,2
Retail,S001,ST0044_S,2026-03-15,22
Retail,S001,ST0006_L,2026-03-15,15
Retail,S001,ST0025_M,2026-03-15,32
Retail,S001,ST0004_XL,2026-03-15,45
Retail,S001,ST0011_S,2026-03-15,32
Retail,S001,ST0024_L,2026-03-15,41
Retail,S001,ST0043_M,2026-03-15,37
Retail,S001,ST0022_XL,2026-03-15,33
Retail,S001,ST0047_XL,2026-03-15,27
Retail,S001,ST0027_M,2026-03-15,8
Retail,S001,ST0038_L,2026-03-15,30
Retail,S002,ST0016_M,2026-03-15,16
Retail,S002,ST0022_M,2026-03-15,15
Retail,S002,ST0008_S,2026-03-15,26
Retail,S002,ST0035_XL,2026-03-15,48
Retail,S002,ST0034_XL,2026-03-15,47
Retail,S002,ST0019_S,2026-03-15,45
Retail,S002,ST0021_S,2026-03-15,35
Retail,S002,ST0003_XL,2026-03-15,33
Retail,S002,ST0044_S,2026-03-15,38
Retail,S002,ST0021_XL,2026-03-15,6
Retail,S002,ST0002_XL,2026-03-15,34
Retail,S002,ST0011_M,2026-03-15,26
Retail,S002,ST0026_XL,2026-03-15,16
Retail,S002,ST0033_XL,2026-03-15,0
Retail,S002,ST0007_S,2026-03-15,18
Retail,S002,ST0034_L,2026-03-15,9
Retail,S002,ST0020_L,2026-03-15,23
Retail,S002,ST0029_M,2026-03-15,1
Retail,S002,ST0042_XL,2026-03-15,10
Retail,S002,ST0016_L,2026-03-15,22
Retail,S003,ST0002_L,2026-03-15,30
Retail,S003,ST0020_S,2026-03-15,21
Retail,S003,ST0009_L,2026-03-15,48
Retail,S003,ST0038_XL,2026-03-15,39
Retail,S003,ST0043_L,2026-03-15,7
Retail,S003,ST0009_XL,2026-03-15,27
Retail,S003,ST0037_XL,2026-03-15,26
Retail,S003,ST0048_XL,2026-03-15,9
Retail,S003,ST0050_S,2026-03-15,33
Retail,S003,ST0013_L,2026-03-15,25
Retail,S003,ST0005_M,2026-03-15,26
Retail,S003,ST0028_M,2026-03-15,36
Retail,S003,ST0006_S,2026-03-15,0
Retail,S003,ST0022_XL,2026-03-15,12
Retail,S003,ST0031_M,2026-03-15,21
Retail,S003,ST0022_M,2026-03-15,14
Retail,S003,ST0030_XL,2026-03-15,1
Retail,S003,ST0025_XL,2026-03-15,19
Retail,S003,ST0033_XL,2026-03-15,28
Retail,S003,ST0047_L,2026-03-15,3
Retail,S004,ST0013_S,2026-03-15,2
Retail,S004,ST0005_M,2026-03-15,22
Retail,S004,ST0033_S,2026-03-15,31
Retail,S004,ST0009_M,2026-03-15,19
Retail,S004,ST0032_S,2026-03-15,36
Retail,S004,ST0006_L,2026-03-15,15
Retail,S004,ST0009_S,2026-03-15,45
Retail,S004,ST0016_XL,2026-03-15,30
Retail,S004,ST0028_M,2026-03-15,18
Retail,S004,ST0007_S,2026-03-15,20
Retail,S004,ST0024_XL,2026-03-15,10
Retail,S004,ST0045_XL,2026-03-15,14
Retail,S004,ST0042_M,2026-03-15,34
Retail,S004,ST0027_M,2026-03-15,0
Retail,S004,ST0044_XL,2026-03-15,20
Retail,S004,ST0029_L,2026-03-15,17
Retail,S004,ST0029_M,2026-03-15,0
Retail,S004,ST0025_L,2026-03-15,19
Retail,S004,ST0050_L,2026-03-15,12
Retail,S004,ST0020_S,2026-03-15,48
Retail,S005,ST0001_L,2026-03-15,47
Retail,S005,ST0007_M,2026-03-15,13
Retail,S005,ST0010_S,2026-03-15,34
Retail,S005,ST0022_S,2026-03-15,42
Retail,S005,ST0042_S,2026-03-15,41
Retail,S005,ST0005_M,2026-03-15,2
Retail,S005,ST0042_XL,2026-03-15,0
Retail,S005,ST0039_L,2026-03-15,8
Retail,S005,ST0013_XL,2026-03-15,26
Retail,S005,ST0016_L,2026-03-15,33
Retail,S005,ST0007_XL,2026-03-15,15
Retail,S005,ST0020_XL,2026-03-15,22
Retail,S005,ST0005_L,2026-03-15,3
Retail,S005,ST0048_XL,2026-03-15,14
Retail,S005,ST0012_S,2026-03-15,7
Retail,S005,ST0030_S,2026-03-15,13
Retail,S005,ST0038_S,2026-03-15,37
Retail,S005,ST0029_M,2026-03-15,27
Retail,S005,ST0014_XL,2026-03-15,0
Retail,S005,ST0019_M,2026-03-15,47
