channel,store_code,sku,day,online,quantity,discount_value,revenue
Retail,S004,ST0034_XL,2026-03-11,No,4,0,4296
Retail,S004,ST0016_M,2026-03-11,No,3,0,4362
Retail,S004,ST0046_S,2026-03-11,No,4,0,18180
Retail,S004,ST0046_L,2026-03-11,No,4,0,14472
Retail,S004,ST0009_S,2026-03-11,No,2,0,7382
Retail,S004,ST0047_L,2026-03-11,No,3,0,8295
Retail,S004,ST0022_XL,2026-03-11,No,1,0,3670
Retail,S004,ST0035_S,2026-03-11,No,4,0,15044
Retail,S004,ST0019_S,2026-03-11,No,2,0,2630
Retail,S004,ST0041_L,2026-03-11,No,1,0,1512
Retail,S004,ST0012_L,2026-03-11,No,4,0,17108
Retail,S004,ST0003_S,2026-03-11,No,2,0,4468
Retail,S005,ST0005_S,2026-03-11,No,3,0,13683
Retail,S005,ST0038_M,2026-03-11,No,2,0,9930
Retail,S005,ST0038_S,2026-03-11,No,1,0,4864
Retail,S005,ST0043_L,2026-03-11,No,2,0,9140
Retail,S005,ST0039_XL,2026-03-11,No,2,0,8350
Retail,S005,ST0003_M,2026-03-11,No,1,0,2343
Retail,S005,ST0008_XL,2026-03-11,No,1,0,4999
Retail,S005,ST0007_M,2026-03-11,No,3,0,13770
Retail,S005,ST0008_L,2026-03-11,No,1,0,1654
Retail,S005,ST0031_M,2026-03-11,No,1,0,4631
Retail,S005,ST0032_XL,2026-03-11,No,3,0,4413
Retail,S005,ST0046_S,2026-03-11,No,3,0,13635
Retail,S005,ST0035_S,2026-03-11,No,3,0,11283
Retail,S005,ST0026_XL,2026-03-11,No,2,0,8726
Retail,S006,ST0018_L,2026-03-11,No,3,0,4377
Retail,S006,ST0012_XL,2026-03-11,No,2,0,6738
Retail,S006,ST0019_XL,2026-03-11,No,2,0,3486
Retail,S006,ST0036_S,2026-03-11,No,4,0,11964
Retail,S006,ST0034_S,2026-03-11,No,2,0,9292
Retail,S006,ST0035_M,2026-03-11,No,1,0,1648
Retail,S006,ST0003_M,2026-03-11,No,3,0,7029
Retail,S006,ST0020_L,2026-03-11,No,3,0,4707
Retail,S006,ST0050_M,2026-03-11,No,1,0,3316
Retail,S006,ST0049_M,2026-03-11,No,4,0,15004
Retail,S006,ST0039_XL,2026-03-11,No,4,0,16700
Retail,S006,ST0040_L,2026-03-11,No,4,0,2464
Retail,S006,ST0001_XL,2026-03-11,No,3,0,5607
Retail,S006,ST0038_S,2026-03-11,No,3,0,14592
Retail,S006,ST0002_M,2026-03-11,No,2,0,1292
Retail,S006,ST0022_M,2026-03-11,No,2,0,9552
Retail,S006,ST0032_L,2026-03-11,No,4,0,12804
Retail,S007,ST0025_M,2026-03-11,No,1,0,627
Retail,S007,ST0048_XL,2026-03-11,No,1,0,2570
Retail,S007,ST0003_L,2026-03-11,No,3,0,2964
Retail,S007,ST0001_L,2026-03-11,No,3,0,9933
Retail,S007,ST0037_L,2026-03-11,No,3,0,4473
Retail,S007,ST0007_L,2026-03-11,No,1,0,2556
Retail,S007,ST0039_S,2026-03-11,No,1,0,2182
Retail,S007,ST0020_L,2026-03-11,No,3,0,4707
Retail,S007,ST0020_M,2026-03-11,No,2,0,6048
Retail,S007,ST0041_M,2026-03-11,No,3,0,7293
Retail,S007,ST0032_L,2026-03-11,No,4,0,12804
Retail,S007,ST0018_S,2026-03-11,No,3,0,11562
Retail,S007,ST0041_S,2026-03-11,No,1,0,1650
Retail,S007,ST0033_L,2026-03-11,No,2,0,4964
Retail,S007,ST0020_XL,2026-03-11,No,1,0,3944
Retail,S007,ST0049_L,2026-03-11,No,2,0,8460
Retail,S007,ST0030_M,2026-03-11,No,1,0,2341
Retail,S008,ST0026_S,2026-03-11,No,2,0,2138
Retail,S008,ST0025_L,2026-03-11,No,4,0,10260
Retail,S008,ST0035_M,2026-03-11,No,2,0,3296
Retail,S008,ST0002_M,2026-03-11,No,2,0,1292
Retail,S008,ST0025_M,2026-03-11,No,2,0,1254
Retail,S008,ST0033_M,2026-03-11,No,3,0,9822
Retail,S008,ST0006_L,2026-03-11,No,4,0,10196
Retail,S008,ST0050_XL,2026-03-11,No,2,0,3696
Retail,S008,ST0004_L,2026-03-11,No,2,0,6838
Retail,S008,ST0045_XL,2026-03-11,No,4,0,15424
Retail,S008,ST0012_M,2026-03-11,No,3,0,14799
Retail,S008,ST0034_L,2026-03-11,No,1,0,4269
Retail,S008,ST0005_M,2026-03-11,No,1,0,3869
Retail,S008,ST0024_M,2026-03-11,No,1,0,3475
Retail,S008,ST0043_M,2026-03-11,No,1,0,3843
Retail,S008,ST0032_XL,2026-03-11,No,1,0,1471
Retail,S009,ST0040_XL,2026-03-11,No,3,0,10014
Retail,S009,ST0032_XL,2026-03-11,No,4,0,5884
Retail,S009,ST0019_L,2026-03-11,No,2,0,1032
Retail,S009,ST0039_XL,2026-03-11,No,1,0,4175
Retail,S009,ST0043_L,2026-03-11,No,1,0,4570
Retail,S009,ST0002_L,2026-03-11,No,2,0,7438
Retail,S009,ST0010_L,2026-03-11,No,1,0,4423
Retail,S009,ST0034_M,2026-03-11,No,1,0,4236
Retail,S009,ST0005_XL,2026-03-11,No,2,0,2246
Retail,S009,ST0043_XL,2026-03-11,No,1,0,1970
Retail,S009,ST0023_L,2026-03-11,No,1,0,690
Retail,S009,ST0017_L,2026-03-11,No,1,0,1062
Retail,S009,ST0041_S,2026-03-11,No,2,0,3300
Retail,S009,ST0001_XL,2026-03-11,No,3,0,5607
Retail,S009,ST0046_L,2026-03-11,No,2,0,7236
Retail,S009,ST0007_S,2026-03-11,No,3,0,10824
Retail,S010,ST0027_S,2026-03-11,No,3,0,13542
Retail,S010,ST0012_S,2026-03-11,No,3,0,10383
Retail,S010,ST0013_L,2026-03-11,No,3,0,4368
Retail,S010,ST0007_M,2026-03-11,No,4,0,18360
Retail,S010,ST0050_M,2026-03-11,No,2,0,6632
Retail,S010,ST0047_S,2026-03-11,No,4,0,14236
Retail,S010,ST0047_L,2026-03-11,No,4,0,11060
Retail,S010,ST0036_XL,2026-03-11,No,1,0,3551
Retail,S010,ST0049_L,2026-03-11,No,2,0,8460
Retail,S010,ST0037_S,2026-03-11,No,2,0,1008
Retail,S010,ST0034_S,2026-03-11,No,4,0,18584
Retail,S010,ST0042_S,2026-03-11,No,2,0,3162
Retail,S010,ST0009_XL,2026-03-11,No,3,0,6444
Retail,S010,ST0050_S,2026-03-11,No,4,0,8524
Retail,S010,ST0008_S,2026-03-11,No,2,0,4364
Retail,S010,ST0045_L,2026-03-11,No,3,0,9732
Retail,S010,ST0045_S,2026-03-11,No,2,0,4358
Retail,S001,ST0036_XL,2026-03-12,No,2,0,7102
Retail,S001,ST0018_S,2026-03-12,No,1,0,3854
Retail,S001,ST0025_M,2026-03-12,No,1,0,627
Retail,S001,ST0045_XL,2026-03-12,No,4,0,15424
Retail,S001,ST0022_XL,2026-03-12,No,1,0,3670
Retail,S001,ST0047_L,2026-03-12,No,3,0,8295
Retail,S001,ST0033_XL,2026-03-12,No,4,0,5412
Retail,S001,ST0018_M,2026-03-12,No,3,0,2175
Retail,S001,ST0010_S,2026-03-12,No,3,0,5835
Retail,S001,ST0020_L,2026-03-12,No,1,0,1569
Retail,S001,ST0029_S,2026-03-12,No,2,0,2568
Retail,S001,ST0041_XL,2026-03-12,No,3,0,6492
Retail,S001,ST0037_XL,2026-03-12,No,4,0,18568
Retail,S001,ST0035_S,2026-03-12,No,2,0,7522
Retail,S001,ST0041_S,2026-03-12,No,2,0,3300
Retail,S001,ST0024_XL,2026-03-12,No,2,0,7654
Retail,S001,ST0011_S,2026-03-12,No,2,0,7366
Retail,S002,ST0026_L,2026-03-12,No,1,0,3233
Retail,S002,ST0013_XL,2026-03-12,No,3,0,13701
Retail,S002,ST0017_L,2026-03-12,No,4,0,4248
Retail,S002,ST0049_XL,2026-03-12,No,3,0,8967
Retail,S002,ST0047_L,2026-03-12,No,2,0,5530
Retail,S002,ST0009_L,2026-03-12,No,2,0,8982
Retail,S002,ST0022_XL,2026-03-12,No,4,0,14680
Retail,S002,ST0011_XL,2026-03-12,No,3,0,8100
Retail,S002,ST0044_S,2026-03-12,No,4,0,4320
Retail,S002,ST0013_S,2026-03-12,No,4,0,14936
Retail,S002,ST0036_XL,2026-03-12,No,1,0,3551
Retail,S002,ST0007_S,2026-03-12,No,1,0,3608
Retail,S002,ST0049_L,2026-03-12,No,4,0,16920
Retail,S002,ST0005_XL,2026-03-12,No,4,0,4492
Retail,S002,ST0030_M,2026-03-12,No,2,0,4682
Retail,S002,ST0035_M,2026-03-12,No,2,0,3296
Retail,S003,ST0047_S,2026-03-12,No,4,0,14236
Retail,S003,ST0028_XL,2026-03-12,No,2,0,9114
Retail,S003,ST0035_XL,2026-03-12,No,3,0,13062
Retail,S003,ST0030_M,2026-03-12,No,2,0,4682
Retail,S003,ST0003_L,2026-03-12,No,1,0,988
Retail,S003,ST0006_XL,2026-03-12,No,3,0,12669
Retail,S003,ST0031_S,2026-03-12,No,4,0,13800
Retail,S003,ST0002_S,2026-03-12,No,2,0,4972
Retail,S003,ST0033_L,2026-03-12,No,4,0,9928
Retail,S003,ST0012_S,2026-03-12,No,2,0,6922
Retail,S003,ST0026_XL,2026-03-12,No,2,0,8726
Retail,S003,ST0041_S,2026-03-12,No,1,0,1650
Retail,S003,ST0031_L,2026-03-12,No,4,0,18460
Retail,S003,ST0039_XL,2026-03-12,No,2,0,8350
Retail,S003,ST0050_L,2026-03-12,No,2,0,3030
Retail,S003,ST0042_XL,2026-03-12,No,2,0,2118
Retail,S004,ST0008_S,2026-03-12,No,2,0,4364
Retail,S004,ST0035_XL,2026-03-12,No,1,0,4354
Retail,S004,ST0029_M,2026-03-12,No,3,0,11025
Retail,S004,ST0020_L,2026-03-12,No,2,0,3138
Retail,S004,ST0014_S,2026-03-12,No,1,0,660
Retail,S004,ST0018_L,2026-03-12,No,3,0,4377
Retail,S004,ST0020_S,2026-03-12,No,1,0,2705
Retail,S004,ST0040_XL,2026-03-12,No,3,0,10014
Retail,S004,ST0045_L,2026-03-12,No,4,0,12976
Retail,S004,ST0048_S,2026-03-12,No,2,0,4270
Retail,S004,ST0049_M,2026-03-12,No,3,0,11253
Retail,S004,ST0040_S,2026-03-12,No,4,0,7476
Retail,S004,ST0008_L,2026-03-12,No,4,0,6616
Retail,S004,ST0019_S,2026-03-12,No,2,0,2630
Retail,S004,ST0009_S,2026-03-12,No,2,0,7382
Retail,S004,ST0031_XL,2026-03-12,No,3,0,8604
Retail,S004,ST0035_M,2026-03-12,No,4,0,6592
Retail,S005,ST0013_L,2026-03-12,No,2,0,2912
Retail,S005,ST0027_L,2026-03-12,No,4,0,8744
Retail,S005,ST0028_XL,2026-03-12,No,1,0,4557
Retail,S005,ST0022_S,2026-03-12,No,3,0,2403
Retail,S005,ST0007_M,2026-03-12,No,1,0,4590
Retail,S005,ST0021_S,2026-03-12,No,1,0,3065
Retail,S005,ST0018_M,2026-03-12,No,4,0,2900
Retail,S005,ST0012_L,2026-03-12,No,3,0,12831
Retail,S005,ST0012_S,2026-03-12,No,3,0,10383
Retail,S005,ST0047_M,2026-03-12,No,2,0,6918
Retail,S005,ST0027_M,2026-03-12,No,4,0,13604
Retail,S005,ST0032_XL,2026-03-12,No,3,0,4413
Retail,S005,ST0040_M,2026-03-12,No,2,0,2480
Retail,S005,ST0035_L,2026-03-12,No,4,0,8860
Retail,S005,ST0038_S,2026-03-12,No,2,0,9728
Retail,S005,ST0006_L,2026-03-12,No,2,0,5098
Retail,S005,ST0042_M,2026-03-12,No,1,0,1012
Retail,S006,ST0014_XL,2026-03-12,No,2,0,8974
Retail,S006,ST0022_M,2026-03-12,No,4,0,19104
Retail,S006,ST0037_XL,2026-03-12,No,1,0,4642
Retail,S006,ST0021_M,2026-03-12,No,4,0,6240
Retail,S006,ST0012_S,2026-03-12,No,2,0,6922
Retail,S006,ST0039_L,2026-03-12,No,1,0,1330
Retail,S006,ST0002_M,2026-03-12,No,3,0,1938
Retail,S006,ST0031_L,2026-03-12,No,1,0,4615
Retail,S006,ST0037_M,2026-03-12,No,3,0,4128
Retail,S006,ST0002_XL,2026-03-12,No,3,0,10233
Retail,S006,ST0007_L,2026-03-12,No,3,0,7668
Retail,S006,ST0016_L,2026-03-12,No,1,0,3946
Retail,S006,ST0016_S,2026-03-12,No,2,0,6470
Retail,S006,ST0007_S,2026-03-12,No,2,0,7216
Retail,S006,ST0031_XL,2026-03-12,No,3,0,8604
Retail,S006,ST0040_L,2026-03-12,No,4,0,2464
Retail,S006,ST0009_S,2026-03-12,No,1,0,3691
Retail,S007,ST0001_M,2026-03-12,No,2,0,2318
Retail,S007,ST0039_M,2026-03-12,No,1,0,619
Retail,S007,ST0017_M,2026-03-12,No,3,0,11808
Retail,S007,ST0003_L,2026-03-12,No,2,0,1976
Retail,S007,ST0007_XL,2026-03-12,No,4,0,14680
Retail,S007,ST0048_L,2026-03-12,No,2,0,9904
Retail,S007,ST0040_XL,2026-03-12,No,2,0,6676
Retail,S007,ST0014_L,2026-03-12,No,4,0,7200
Retail,S007,ST0021_S,2026-03-12,No,2,0,6130
Retail,S007,ST0042_S,2026-03-12,No,3,0,4743
Retail,S007,ST0018_M,2026-03-12,No,2,0,1450
Retail,S007,ST0044_M,2026-03-12,No,3,0,8382
Retail,S007,ST0024_L,2026-03-12,No,3,0,5052
Retail,S007,ST0004_S,2026-03-12,No,3,0,7377
Retail,S007,ST0003_M,2026-03-12,No,1,0,2343
Retail,S008,ST0008_L,2026-03-12,No,1,0,1654
Retail,S008,ST0027_XL,2026-03-12,No,4,0,14036
Retail,S008,ST0033_XL,2026-03-12,No,1,0,1353
Retail,S008,ST0022_XL,2026-03-12,No,3,0,11010
Retail,S008,ST0009_XL,2026-03-12,No,2,0,4296
Retail,S008,ST0050_L,2026-03-12,No,4,0,6060
Retail,S008,ST0046_S,2026-03-12,No,1,0,4545
Retail,S008,ST0008_S,2026-03-12,No,4,0,8728
Retail,S008,ST0015_L,2026-03-12,No,2,0,9992
Retail,S008,ST0009_S,2026-03-12,No,2,0,7382
Retail,S008,ST0006_S,2026-03-12,No,4,0,6064
Retail,S008,ST0043_L,2026-03-12,No,2,0,9140
Retail,S008,ST0036_L,2026-03-12,No,2,0,7248
Retail,S008,ST0011_S,2026-03-12,No,3,0,11049
Retail,S008,ST0003_M,2026-03-12,No,1,0,2343
Retail,S008,ST0004_XL,2026-03-12,No,4,0,9208
Retail,S009,ST0046_M,2026-03-12,No,3,0,5229
Retail,S009,ST0015_M,2026-03-12,No,4,0,6872
Retail,S009,ST0020_L,2026-03-12,No,1,0,1569
Retail,S009,ST0019_XL,2026-03-12,No,2,0,3486
Retail,S009,ST0048_XL,2026-03-12,No,4,0,10280
Retail,S009,ST0001_L,2026-03-12,No,4,0,13244
Retail,S009,ST0044_M,2026-03-12,No,3,0,8382
Retail,S009,ST0002_L,2026-03-12,No,2,0,7438
Retail,S009,ST0024_XL,2026-03-12,No,4,0,15308
Retail,S009,ST0041_L,2026-03-12,No,2,0,3024
Retail,S009,ST0014_L,2026-03-12,No,4,0,7200
Retail,S009,ST0024_L,2026-03-12,No,2,0,3368
Retail,S009,ST0043_M,2026-03-12,No,2,0,7686
Retail,S009,ST0019_S,2026-03-12,No,1,0,1315
Retail,S009,ST0016_M,2026-03-12,No,2,0,2908
Retail,S010,ST0024_M,2026-03-12,No,3,0,10425
Retail,S010,ST0019_S,2026-03-12,No,4,0,5260
Retail,S010,ST0014_XL,2026-03-12,No,3,0,13461
Retail,S010,ST0050_XL,2026-03-12,No,2,0,3696
Retail,S010,ST0013_S,2026-03-12,No,1,0,3734
Retail,S010,ST0042_M,2026-03-12,No,3,0,3036
Retail,S010,ST0050_L,2026-03-12,No,1,0,1515
Retail,S010,ST0040_L,2026-03-12,No,2,0,1232
Retail,S010,ST0047_S,2026-03-12,No,3,0,10677
Retail,S010,ST0006_XL,2026-03-12,No,3,0,12669
Retail,S010,ST0033_XL,2026-03-12,No,4,0,5412
Retail,S010,ST0010_L,2026-03-12,No,4,0,17692
Retail,S010,ST0041_M,2026-03-12,No,3,0,7293
Retail,S010,ST0036_S,2026-03-12,No,4,0,11964
Retail,S010,ST0026_S,2026-03-12,No,3,0,3207
Retail,S010,ST0022_L,2026-03-12,No,3,0,3318
Retail,S001,ST0044_XL,2026-03-13,No,4,0,18996
Retail,S001,ST0006_S,2026-03-13,No,4,0,6064
Retail,S001,ST0017_S,2026-03-13,No,2,0,4386
Retail,S001,ST0029_XL,2026-03-13,No,3,0,9918
Retail,S001,ST0046_M,2026-03-13,No,4,0,6972
Retail,S001,ST0026_XL,2026-03-13,No,4,0,17452
Retail,S001,ST0034_XL,2026-03-13,No,4,0,4296
Retail,S001,ST0050_S,2026-03-13,No,2,0,4262
Retail,S001,ST0033_S,2026-03-13,No,4,0,6664
Retail,S001,ST0031_XL,2026-03-13,No,2,0,5736
Retail,S001,ST0002_XL,2026-03-13,No,1,0,3411
Retail,S001,ST0011_S,2026-03-13,No,4,0,14732
Retail,S001,ST0031_L,2026-03-13,No,1,0,4615
Retail,S002,ST0026_XL,2026-03-13,No,1,0,4363
Retail,S002,ST0039_M,2026-03-13,No,3,0,1857
Retail,S002,ST0020_L,2026-03-13,No,4,0,6276
Retail,S002,ST0019_M,2026-03-13,No,4,0,14480
Retail,S002,ST0046_XL,2026-03-13,No,1,0,2641
Retail,S002,ST0025_S,2026-03-13,No,3,0,11682
Retail,S002,ST0006_XL,2026-03-13,No,4,0,16892
Retail,S002,ST0016_M,2026-03-13,No,1,0,1454
Retail,S002,ST0004_S,2026-03-13,No,4,0,9836
Retail,S002,ST0002_XL,2026-03-13,No,4,0,13644
Retail,S002,ST0010_XL,2026-03-13,No,1,0,753
Retail,S002,ST0035_XL,2026-03-13,No,4,0,17416
Retail,S002,ST0030_S,2026-03-13,No,3,0,3111
Retail,S002,ST0037_L,2026-03-13,No,1,0,1491
Retail,S002,ST0032_M,2026-03-13,No,3,0,14985
Retail,S002,ST0039_S,2026-03-13,No,2,0,4364
Retail,S003,ST0025_L,2026-03-13,No,2,0,5130
Retail,S003,ST0021_S,2026-03-13,No,1,0,3065
Retail,S003,ST0023_M,2026-03-13,No,2,0,3278
Retail,S003,ST0043_M,2026-03-13,No,4,0,15372
Retail,S003,ST0008_XL,2026-03-13,No,1,0,4999
Retail,S003,ST0027_M,2026-03-13,No,3,0,10203
Retail,S003,ST0029_M,2026-03-13,No,4,0,14700
Retail,S003,ST0018_S,2026-03-13,No,1,0,3854
Retail,S003,ST0050_M,2026-03-13,No,2,0,6632
Retail,S003,ST0006_M,2026-03-13,No,1,0,4143
Retail,S003,ST0001_XL,2026-03-13,No,2,0,3738
Retail,S003,ST0049_XL,2026-03-13,No,3,0,8967
Retail,S003,ST0023_S,2026-03-13,No,1,0,1199
Retail,S004,ST0002_S,2026-03-13,No,4,0,9944
Retail,S004,ST0039_L,2026-03-13,No,4,0,5320
Retail,S004,ST0040_M,2026-03-13,No,2,0,2480
Retail,S004,ST0034_S,2026-03-13,No,4,0,18584
Retail,S004,ST0043_M,2026-03-13,No,3,0,11529
Retail,S004,ST0041_XL,2026-03-13,No,2,0,4328
Retail,S004,ST0015_M,2026-03-13,No,1,0,1718
Retail,S004,ST0042_S,2026-03-13,No,3,0,4743
Retail,S004,ST0038_S,2026-03-13,No,2,0,9728
Retail,S004,ST0035_M,2026-03-13,No,3,0,4944
Retail,S004,ST0003_M,2026-03-13,No,2,0,4686
Retail,S004,ST0016_XL,2026-03-13,No,3,0,4635
Retail,S004,ST0037_L,2026-03-13,No,4,0,5964
Retail,S004,ST0049_XL,2026-03-13,No,2,0,5978
Retail,S004,ST0006_XL,2026-03-13,No,1,0,4223
Retail,S005,ST0036_M,2026-03-13,No,3,0,9480
Retail,S005,ST0019_L,2026-03-13,No,2,0,1032
Retail,S005,ST0043_XL,2026-03-13,No,1,0,1970
Retail,S005,ST0039_M,2026-03-13,No,1,0,619
Retail,S005,ST0045_M,2026-03-13,No,4,0,16024
Retail,S005,ST0006_M,2026-03-13,No,1,0,4143
Retail,S005,ST0026_M,2026-03-13,No,3,0,7185
Retail,S005,ST0039_S,2026-03-13,No,3,0,6546
Retail,S005,ST0016_M,2026-03-13,No,3,0,4362
Retail,S005,ST0025_L,2026-03-13,No,4,0,10260
Retail,S005,ST0026_L,2026-03-13,No,1,0,3233
Retail,S005,ST0029_L,2026-03-13,No,4,0,19364
Retail,S005,ST0008_L,2026-03-13,No,3,0,4962
Retail,S005,ST0023_XL,2026-03-13,No,2,0,5600
Retail,S005,ST0002_S,2026-03-13,No,1,0,2486
Retail,S005,ST0024_L,2026-03-13,No,1,0,1684
Retail,S005,ST0022_M,2026-03-13,No,4,0,19104
Retail,S006,ST0035_XL,2026-03-13,No,1,0,4354
Retail,S006,ST0050_L,2026-03-13,No,2,0,3030
Retail,S006,ST0007_XL,2026-03-13,No,4,0,14680
Retail,S006,ST0039_XL,2026-03-13,No,1,0,4175
Retail,S006,ST0027_M,2026-03-13,No,3,0,10203
Retail,S006,ST0045_XL,2026-03-13,No,4,0,15424
Retail,S006,ST0004_M,2026-03-13,No,1,0,2885
Retail,S006,ST0004_S,2026-03-13,No,2,0,4918
Retail,S006,ST0034_M,2026-03-13,No,3,0,12708
Retail,S006,ST0019_XL,2026-03-13,No,3,0,5229
Retail,S006,ST0015_S,2026-03-13,No,3,0,6081
Retail,S006,ST0034_L,2026-03-13,No,1,0,4269
Retail,S006,ST0031_M,2026-03-13,No,3,0,13893
Retail,S006,ST0046_M,2026-03-13,No,2,0,3486
Retail,S006,ST0018_L,2026-03-13,No,4,0,5836
Retail,S007,ST0021_M,2026-03-13,No,3,0,4680
Retail,S007,ST0020_L,2026-03-13,No,2,0,3138
Retail,S007,ST0025_S,2026-03-13,No,3,0,11682
Retail,S007,ST0042_XL,2026-03-13,No,2,0,2118
Retail,S007,ST0045_L,2026-03-13,No,2,0,6488
Retail,S007,ST0042_M,2026-03-13,No,2,0,2024
Retail,S007,ST0014_M,2026-03-13,No,4,0,19972
Retail,S007,ST0024_XL,2026-03-13,No,4,0,15308
Retail,S007,ST0010_S,2026-03-13,No,1,0,1945
Retail,S007,ST0023_XL,2026-03-13,No,1,0,2800
Retail,S007,ST0026_M,2026-03-13,No,4,0,9580
Retail,S007,ST0026_S,2026-03-13,No,1,0,1069
Retail,S007,ST0009_S,2026-03-13,No,4,0,14764
Retail,S007,ST0023_S,2026-03-13,No,1,0,1199
Retail,S007,ST0038_L,2026-03-13,No,3,0,3405
Retail,S007,ST0040_XL,2026-03-13,No,1,0,3338
Retail,S008,ST0050_L,2026-03-13,No,4,0,6060
Retail,S008,ST0020_XL,2026-03-13,No,1,0,3944
Retail,S008,ST0003_L,2026-03-13,No,3,0,2964
Retail,S008,ST0031_XL,2026-03-13,No,1,0,2868
Retail,S008,ST0018_XL,2026-03-13,No,3,0,10701
Retail,S008,ST0008_L,2026-03-13,No,4,0,6616
Retail,S008,ST0037_S,2026-03-13,No,4,0,2016
Retail,S008,ST0043_L,2026-03-13,No,1,0,4570
Retail,S008,ST0032_XL,2026-03-13,No,1,0,1471
Retail,S008,ST0017_XL,2026-03-13,No,1,0,2985
Retail,S008,ST0040_M,2026-03-13,No,2,0,2480
Retail,S008,ST0022_S,2026-03-13,No,4,0,3204
Retail,S008,ST0025_XL,2026-03-13,No,2,0,4632
Retail,S008,ST0012_L,2026-03-13,No,4,0,17108
Retail,S008,ST0009_XL,2026-03-13,No,1,0,2148
Retail,S008,ST0050_M,2026-03-13,No,3,0,9948
Retail,S008,ST0006_S,2026-03-13,No,2,0,3032
Retail,S008,ST0030_L,2026-03-13,No,4,0,11820
Retail,S008,ST0042_L,2026-03-13,No,1,0,3349
Retail,S009,ST0043_S,2026-03-13,No,1,0,4172
Retail,S009,ST0047_M,2026-03-13,No,2,0,6918
Retail,S009,ST0041_XL,2026-03-13,No,2,0,4328
Retail,S009,ST0029_XL,2026-03-13,No,2,0,6612
Retail,S009,ST0002_M,2026-03-13,No,4,0,2584
Retail,S009,ST0049_L,2026-03-13,No,3,0,12690
Retail,S009,ST0032_XL,2026-03-13,No,4,0,5884
Retail,S009,ST0035_M,2026-03-13,No,1,0,1648
Retail,S009,ST0016_M,2026-03-13,No,2,0,2908
Retail,S009,ST0018_M,2026-03-13,No,4,0,2900
Retail,S009,ST0035_L,2026-03-13,No,4,0,8860
Retail,S009,ST0034_S,2026-03-13,No,1,0,4646
Retail,S009,ST0017_XL,2026-03-13,No,1,0,2985
Retail,S009,ST0034_L,2026-03-13,No,4,0,17076
Retail,S009,ST0016_XL,2026-03-13,No,2,0,3090
Retail,S009,ST0001_M,2026-03-13,No,2,0,2318
Retail,S009,ST0007_S,2026-03-13,No,4,0,14432
Retail,S009,ST0036_S,2026-03-13,No,3,0,8973
Retail,S010,ST0004_M,2026-03-13,No,1,0,2885
Retail,S010,ST0049_L,2026-03-13,No,3,0,12690
Retail,S010,ST0020_XL,2026-03-13,No,2,0,7888
Retail,S010,ST0006_M,2026-03-13,No,4,0,16572
Retail,S010,ST0009_XL,2026-03-13,No,2,0,4296
Retail,S010,ST0024_M,2026-03-13,No,4,0,13900
Retail,S010,ST0007_L,2026-03-13,No,4,0,10224
Retail,S010,ST0019_M,2026-03-13,No,2,0,7240
Retail,S010,ST0015_S,2026-03-13,No,1,0,2027
Retail,S010,ST0005_XL,2026-03-13,No,1,0,1123
Retail,S010,ST0046_XL,2026-03-13,No,2,0,5282
Retail,S010,ST0021_XL,2026-03-13,No,2,0,7840
Retail,S010,ST0032_XL,2026-03-13,No,2,0,2942
Retail,S010,ST0034_M,2026-03-13,No,4,0,16944
Retail,S001,ST0018_L,2026-03-14,No,1,0,1459
Retail,S001,ST0034_XL,2026-03-14,No,1,0,1074
Retail,S001,ST0027_XL,2026-03-14,No,2,0,7018
Retail,S001,ST0001_S,2026-03-14,No,4,0,9176
Retail,S001,ST0036_XL,2026-03-14,No,2,0,7102
Retail,S001,ST0025_L,2026-03-14,No,2,0,5130
Retail,S001,ST0028_XL,2026-03-14,No,3,0,13671
Retail,S001,ST0011_L,2026-03-14,No,1,0,598
Retail,S001,ST0022_S,2026-03-14,No,1,0,801
Retail,S001,ST0040_XL,2026-03-14,No,1,0,3338
Retail,S001,ST0019_XL,2026-03-14,No,2,0,3486
Retail,S001,ST0025_M,2026-03-14,No,1,0,627
Retail,S001,ST0025_S,2026-03-14,No,4,0,15576
Retail,S001,ST0050_XL,2026-03-14,No,3,0,5544
Retail,S001,ST0019_S,2026-03-14,No,1,0,1315
Retail,S002,ST0008_S,2026-03-14,No,2,0,4364
Retail,S002,ST0042_S,2026-03-14,No,3,0,4743
Retail,S002,ST0010_L,2026-03-14,No,3,0,13269
Retail,S002,ST0025_M,2026-03-14,No,1,0,627
Retail,S002,ST0013_M,2026-03-14,No,1,0,4291
Retail,S002,ST0050_S,2026-03-14,No,4,0,8524
Retail,S002,ST0004_L,2026-03-14,No,1,0,3419
Retail,S002,ST0037_L,2026-03-14,No,3,0,4473
Retail,S002,ST0049_S,2026-03-14,No,4,0,13396
Retail,S002,ST0046_XL,2026-03-14,No,3,0,7923
Retail,S002,ST0011_S,2026-03-14,No,1,0,3683
Retail,S002,ST0031_XL,2026-03-14,No,1,0,2868
Retail,S002,ST0026_XL,2026-03-14,No,3,0,13089
Retail,S002,ST0039_L,2026-03-14,No,2,0,2660
Retail,S002,ST0008_XL,2026-03-14,No,1,0,4999
Retail,S002,ST0040_M,2026-03-14,No,1,0,1240
Retail,S002,ST0034_M,2026-03-14,No,2,0,8472
Retail,S003,ST0012_XL,2026-03-14,No,1,0,3369
Retail,S003,ST0032_L,2026-03-14,No,2,0,6402
Retail,S003,ST0014_M,2026-03-14,No,1,0,4993
